dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,DEU,2014,0.0009274983077824346,9.265818395671369e-09,0.12489531089703193,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2015,0.08861281223925846,8.456877923353724e-05,0.12559234418676957,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2016,0.22634225131234778,0.0005514687057432942,0.12408766213526068,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2017,0.16843442424618996,0.0003054731343805633,0.12569218840020038,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2018,0.00527930289613737,3.0019990503901336e-07,0.12376842492430189,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2019,0.04525495307075848,2.205865986534147e-05,0.12473578587046287,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2020,0.043919713423244654,2.077623576250926e-05,0.1288272132026938,False,False,False,False
DV1_GVC_Linkage_Change,DEU,2021,0.17635611777626303,0.0003348738004436162,0.1276971305007513,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2013,0.15518365639696002,0.0002593137997320448,0.125923119956224,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2014,0.00634843128033507,4.341003870544068e-07,0.12487400582724552,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2015,0.30033817614287267,0.0009705386524145745,0.12545232294263844,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2016,0.0965808768362102,0.00010045951539822308,0.12419788762562772,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2017,0.13607491529163204,0.00019939720898037283,0.1266642590777071,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2018,0.1625388390033084,0.0002844678842782208,0.12376235843354376,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2019,0.009631503782419743,9.99183503656253e-07,0.12518790210304037,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2020,0.1442661600911731,0.00022412073858821843,0.12867428885118687,False,False,False,False
DV1_GVC_Linkage_Change,DNK,2021,0.7301299137087592,0.0057070677030271345,0.1296222343548096,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2013,0.017461825988633075,3.284243324821772e-06,0.12921306289155518,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2014,0.15503324298459517,0.0002588120649352471,0.12677136294050007,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2015,0.24318048744652232,0.000636519369703137,0.1261959546153679,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2016,0.2892472875206139,0.000900257014308282,0.1260695448289592,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2017,0.6396169654354277,0.004385691566277702,0.12806742642528118,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2018,0.06194655810134336,4.133064647249552e-05,0.12614739948809917,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2019,0.22825708977969433,0.0005608355407342843,0.12485730904511613,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2020,0.22636015217623737,0.0005515799453035669,0.13228181683011708,False,False,False,False
DV1_GVC_Linkage_Change,EGY,2021,0.7072860650637112,0.005358144609575659,0.13189664320810532,False,False,False,False
DV1_GVC_Linkage_Change,ESP,2013,0.09839886137894062,0.00010427678865132352,0.12542075677663184,False,False,False,False
DV1_GVC_Linkage_Change,ESP,2014,0.009464523252701832,9.648383470564092e-07,0.12474169083121237,False,False,False,False
DV1_GVC_Linkage_Change,ESP,2015,0.047359131824611454,2.415757994328087e-05,0.12556118715976322,False,False,False,False
DV1_GVC_Linkage_Change,ESP,2016,0.03505241048254052,1.3233871210478488e-05,0.12437703209204361,False,False,False,False
